#Longitude	Latitude
21.042	55.575
20.656	54.978
21.196	55.463
20.976	56.145
21.362	57.169
22.795	57.520
23.611	57.020
24.305	57.562
24.206	58.416
23.589	58.772
23.401	59.113
24.096	59.423
24.967	59.530
25.772	59.619
27.238	59.468
28.363	59.730
29.620	59.958
29.647	60.000
	
22.938	58.640
21.836	58.398
22.255	58.282
23.181	58.485
22.938	58.640
	
22.299	58.977
22.199	58.977
22.905	58.892
22.299	58.977
	
30.000	45.853
29.664	45.757
29.642	45.386
	
26.411	40.067
27.624	40.370
28.881	40.446
29.884	40.807
29.234	41.232
30.000	41.171
	
30.000	36.498
29.156	36.723
28.308	36.750
28.021	36.865
27.392	37.112
27.348	37.666
26.709	38.241
26.577	38.682
27.018	38.889
26.433	39.549
26.411	40.067
	
30.000	31.306
30.002	31.306
30.113	31.358
30.209	31.407
30.336	31.445
30.493	31.465
30.628	31.499
30.691	31.468
30.563	31.429
30.457	31.374
30.501	31.323
30.638	31.353
30.789	31.372
30.893	31.427
30.989	31.486
31.068	31.508
31.196	31.485
31.343	31.479
31.476	31.470
31.614	31.468
31.740	31.495
31.847	31.548
31.914	31.470
31.969	31.417
32.053	31.354
32.137	31.285
32.153	31.264
	
32.265	31.229
32.268	31.112
32.276	30.978
32.284	30.847
32.280	30.720
32.244	30.616
32.308	30.528
32.333	30.424
32.404	30.343
32.490	30.278
32.534	30.169
32.538	30.041
32.499	30.000
	
32.198	31.155
32.140	31.235
32.056	31.304
31.971	31.372
31.879	31.433
31.787	31.401
31.746	31.301
31.838	31.240
31.972	31.240
31.989	31.170
31.983	31.066
32.073	31.034
32.180	31.084
32.198	31.153
	
32.436	30.284
32.365	30.257
32.291	30.335
32.315	30.416
	
41.505	41.646
41.318	42.865
39.862	43.582
37.911	44.605
36.852	45.386
38.528	46.149
38.561	46.758
39.212	47.225
38.197	47.180
36.676	46.841
35.496	46.462
35.176	46.431
34.846	45.996
34.294	46.180
33.875	46.210
34.449	46.019
34.857	45.719
35.937	45.479
36.521	45.098
35.221	44.950
34.272	44.534
33.578	44.762
32.618	45.402
33.743	45.934
33.159	46.187
32.089	46.264
31.825	46.561
31.615	46.690
30.623	46.294
30.314	45.942
30.000	45.853
	
30.000	41.171
30.788	41.107
32.861	41.918
35.265	41.976
37.315	41.116
39.994	41.024
41.505	41.646
	
35.937	35.814
35.761	36.776
34.548	36.759
33.070	36.127
31.560	36.768
30.557	36.350
30.000	36.498
	
34.041	35.472
34.217	35.283
32.585	34.712
33.137	35.328
34.041	35.472
	
35.992	34.739
35.937	35.814
	
48.881	38.570
50.171	37.455
52.431	36.759
53.886	36.909
53.919	37.517
	
53.919	37.517
53.523	39.387
53.710	39.923
52.894	40.740
53.622	40.765
54.052	41.622
52.817	41.373
52.222	42.889
50.358	44.377
51.306	45.052
53.104	45.254
54.757	45.254
53.567	46.629
52.244	47.157
50.336	46.871
48.374	45.934
47.624	46.027
46.830	44.801
47.525	43.429
48.958	41.506
50.336	40.345
49.256	39.113
48.881	38.570
	
59.972	43.597
60.000	43.623
	
60.000	46.359
59.829	46.386
58.715	45.649
58.539	43.701
59.785	43.606
59.972	43.597
	
35.998	34.740
35.474	33.951
35.165	33.455
34.979	33.114
	
32.144	31.278
32.938	31.088
34.057	31.316
	
34.057	31.316
34.515	31.749
34.779	32.545
34.979	33.114
	
32.530	30.010
32.535	30.000
	
47.999	30.000
47.999	30.001
48.014	30.010
	
48.014	30.009
48.099	30.060
48.215	30.015
48.245	30.000
	
48.504	30.000
48.558	30.079
48.598	30.066
	
49.784	30.000
49.112	30.308
48.594	30.079
	
74.903	46.833
77.254	46.598
79.098	46.560
76.404	46.507
74.803	46.324
74.097	44.839
74.340	46.598
74.903	46.833
	
60.000	43.623
61.174	44.684
61.009	46.126
60.777	46.743
60.468	46.287
60.000	46.359
	
109.59	55.688
109.66	54.776
108.66	53.430
106.91	52.344
103.83	51.562
106.10	52.485
106.94	52.987
108.92	54.865
109.59	55.688
	
120.00	34.570
119.55	35.234
120.00	35.620
	
120.00	37.218
119.93	37.206
118.44	37.899
118.23	39.110
119.80	39.869
120.00	39.999
	
150.00	59.587
149.27	59.710
148.75	59.216
147.39	59.262
145.91	59.239
143.80	59.352
141.22	58.428
139.77	57.468
138.46	56.798
137.61	56.066
136.12	55.275
135.76	54.539
136.84	54.315
137.21	53.933
137.66	53.933
138.52	53.920
138.76	54.282
139.86	54.147
141.41	53.298
140.52	53.153
141.23	52.754
141.27	51.828
140.67	51.002
140.58	49.792
140.33	48.594
138.93	47.292
138.08	46.110
136.54	44.808
135.09	43.404
133.00	42.750
132.07	43.090
131.38	42.742
130.62	42.563
	
142.64	54.340
143.38	52.813
143.55	51.182
144.57	49.008
143.14	49.203
143.11	47.194
143.55	46.071
142.03	46.049
142.13	48.433
142.22	50.048
141.90	51.623
141.90	53.199
142.72	53.653
142.56	54.302
142.64	54.340
	
137.36	54.833
138.01	54.795
137.36	54.833
	
148.96	45.393
147.91	44.949
147.28	44.769
148.53	45.370
148.96	45.393
	
146.94	43.844
	
146.21	44.446
145.61	43.668
146.21	44.446
	
145.08	44.066
145.65	43.331
143.96	42.798
141.65	42.555
141.11	41.900
140.16	41.801
140.47	43.162
141.73	44.042
141.99	45.463
143.34	44.383
145.08	44.066
	
141.24	45.230
	
141.21	41.371
141.79	40.326
141.80	38.947
141.14	37.144
140.59	35.361
139.90	35.451
138.91	34.872
137.48	34.618
136.93	35.017
136.45	34.134
135.24	33.978
134.68	34.727
133.40	34.371
132.16	33.868
131.20	34.362
133.30	35.523
135.31	35.559
136.68	36.631
137.11	36.915
139.01	37.846
139.93	38.998
140.06	40.612
140.82	40.796
141.04	41.454
141.21	41.371
	
138.60	38.273
	
134.28	33.269
132.75	32.805
133.11	33.950
134.62	34.188
134.28	33.269
	
135.06	34.572
135.06	34.572
	
130.86	33.877
129.97	33.472
129.75	32.972
130.33	33.148
130.29	31.710
130.75	31.446
131.62	32.114
131.65	33.306
130.86	33.877
	
130.15	32.479
	
131.12	30.631
	
130.54	30.354
	
128.86	32.721
	
129.22	32.953
	
129.75	33.840
129.75	33.840
	
129.29	34.289
	
129.41	34.636
	
130.90	37.540
	
128.44	38.507
129.48	36.614
128.60	35.153
128.07	34.954
127.45	34.727
126.95	34.490
126.24	34.371
126.39	35.008
126.59	36.079
126.29	36.853
126.83	37.268
126.50	37.768
	
126.33	33.361
	
130.70	42.375
129.71	41.413
128.66	40.174
127.54	39.316
128.44	38.507
	
126.57	37.724
125.65	37.776
125.27	38.056
125.31	38.662
124.67	39.546
124.39	39.903
	
121.45	30.000
121.19	30.239
121.13	30.535
121.20	31.597
120.87	31.954
121.51	32.095
120.46	33.886
120.00	34.570
	
120.00	35.620
120.48	36.026
121.72	36.702
122.61	37.127
121.46	37.496
120.00	37.218
	
120.00	39.999
121.35	40.880
122.15	40.242
121.62	38.998
122.41	39.341
124.37	39.861
124.39	39.903
	
172.30	52.928
172.75	52.994
172.75	52.748
172.30	52.928
	
177.44	52.142
177.40	51.945
177.44	52.142
	
178.51	51.665
179.27	51.377
178.51	51.665
	
179.42	52.040
179.37	51.999
179.42	52.040
	
165.00	59.804
163.72	59.887
163.13	59.086
161.99	57.911
163.22	57.664
162.80	56.683
163.00	55.979
162.81	56.446
162.05	56.066
162.13	54.788
160.10	54.147
160.01	53.146
158.61	52.807
158.08	51.733
156.72	51.169
156.05	53.574
155.60	55.432
156.81	57.093
158.42	58.063
160.07	59.233
161.39	60.000
	
154.52	60.000
154.19	59.815
155.16	59.233
153.92	59.143
152.24	58.870
152.07	59.137
150.94	59.430
150.00	59.587
	
164.37	59.171
163.48	58.567
164.37	59.171
	
156.54	50.828
	
156.09	50.716
155.30	50.217
156.20	50.618
156.09	50.709
	
154.83	49.642
	
154.23	48.900
	
152.29	47.141
	
150.57	46.171
150.09	46.041
150.57	46.171
	
170.26	60.000
170.22	59.943
170.13	60.000
	
166.32	60.000
166.16	59.954
166.16	60.000
	
165.10	60.000
165.01	59.860
	
165.98	55.320
166.28	55.036
166.34	54.795
165.98	55.320
	
167.31	54.872
167.88	54.534
167.31	54.872
	
181.57	51.918
182.16	51.856
181.58	51.877
181.57	51.918
	
182.18	51.686
182.76	51.904
182.18	51.686
	
182.96	51.809
183.25	51.904
183.14	51.651
182.96	51.809
	
185.55	52.385
185.64	52.142
185.51	52.250
185.55	52.385
	
185.84	52.155
186.45	52.115
186.00	52.067
185.84	52.155
	
187.30	52.419
	
190.67	52.801
191.26	53.325
191.56	53.279
190.67	52.801
	
192.16	53.318
192.69	53.627
193.03	54.005
193.28	53.732
192.47	53.338
192.16	53.318
	
193.87	54.277
193.76	54.154
193.87	54.277
	
194.95	54.649
195.87	54.998
196.45	54.865
196.20	54.655
194.95	54.649
	
197.10	54.502
	
199.27	55.370
199.36	55.358
199.09	55.414
199.27	55.370
	
201.43	56.367
201.55	56.177
201.43	56.367
	
205.23	56.556
205.27	56.416
205.23	56.556
	
205.76	56.544
205.81	56.568
205.76	56.544
	
206.81	57.129
206.80	57.207
206.81	57.129
	
205.16	57.374
205.63	57.658
206.16	57.481
206.31	57.817
206.84	57.935
207.38	57.729
207.46	57.475
207.32	57.350
206.83	57.285
205.99	56.817
205.66	57.195
205.35	57.279
205.16	57.374
	
206.52	58.110
206.76	58.075
206.52	58.110
	
207.21	58.290
207.31	58.475
207.76	58.284
207.10	58.063
207.02	58.290
207.21	58.290
	
207.32	58.648
207.50	58.533
207.32	58.648
	
199.15	58.848
198.95	58.757
199.15	58.848
	
194.11	60.000
193.38	59.871
193.04	60.000
	
196.56	55.188
197.17	55.376
197.95	55.862
198.85	56.035
199.37	55.912
199.40	56.060
200.34	56.653
201.31	57.033
202.15	57.605
202.45	58.325
203.10	59.019
202.32	58.774
201.40	58.854
201.05	58.768
200.56	58.745
199.81	58.905
199.48	59.138
198.48	58.745
198.27	58.877
198.01	59.330
197.75	60.000
	
197.25	60.000
197.16	59.855
196.10	59.738
196.00	60.000
	
210.00	59.798
209.51	59.375
208.72	59.352
208.07	59.420
208.63	59.543
208.07	59.766
208.19	60.000
	
207.08	60.000
206.54	59.699
205.81	59.397
206.40	58.968
205.98	58.579
205.78	58.209
204.81	57.935
204.21	57.788
203.44	57.404
203.14	57.009
202.38	56.786
202.02	56.513
200.79	56.526
201.10	56.035
200.44	55.875
200.07	55.875
199.33	55.595
198.55	55.439
198.09	55.339
197.46	55.150
197.15	55.030
196.59	54.960
196.56	55.188
	
189.45	57.201
	
190.13	56.647
190.23	56.550
190.13	56.647
	
229.88	55.062
229.58	54.954
229.03	54.897
229.36	55.339
229.07	55.738
228.72	56.085
228.17	55.782
227.74	55.782
228.09	56.195
227.88	56.391
227.50	56.720
227.02	56.973
226.91	57.081
226.64	57.302
226.46	57.540
226.65	57.617
226.72	57.706
226.50	57.935
226.33	58.028
226.12	58.087
225.60	58.284
224.94	58.808
224.44	59.296
224.72	58.602
224.36	58.406
223.92	58.877
223.22	58.922
223.26	58.842
223.80	58.521
223.26	58.261
222.39	58.711
221.73	59.172
221.96	59.576
221.60	59.234
220.69	59.347
220.18	59.560
220.45	59.987
220.65	59.732
220.35	60.000
	
219.97	60.000
218.90	59.799
218.07	59.976
217.87	60.000
	
225.06	57.285
225.22	56.997
225.28	56.495
225.09	56.367
224.89	56.720
224.65	57.129
224.54	57.493
225.06	57.285
	
225.37	57.617
225.17	58.063
225.93	57.958
226.00	57.753
225.64	57.946
225.92	57.511
225.80	57.225
225.36	57.237
225.43	57.505
225.37	57.617
	
225.80	56.647
225.75	56.925
226.05	56.373
225.72	56.458
225.80	56.647
	
226.21	56.925
226.39	57.063
226.93	56.768
226.68	56.732
226.35	56.580
226.12	56.925
226.21	56.925
	
227.14	56.804
227.24	56.592
227.14	56.804
	
227.23	56.434
226.91	56.397
227.23	56.434
	
227.89	56.336
227.77	56.269
227.89	56.342
227.89	56.336
	
224.87	58.081
224.88	57.894
224.43	57.823
224.97	57.540
224.17	57.682
224.04	57.534
223.74	57.964
223.94	58.250
224.80	58.110
224.87	58.081
	
227.19	56.035
227.50	55.682
227.53	55.495
227.96	55.219
227.95	54.744
227.54	54.967
226.85	55.339
226.83	55.626
226.66	56.085
226.45	56.220
226.89	56.275
227.19	56.035
	
228.58	55.314
228.90	55.156
228.91	55.788
228.33	55.832
228.39	55.345
228.67	55.527
228.58	55.314
	
226.95	55.036
226.96	54.891
226.93	55.068
226.95	55.036
	
228.37	55.314
228.46	55.112
228.37	55.314
	
227.94	54.050
228.05	53.476
227.60	53.160
227.24	53.562
227.17	54.173
227.74	53.895
227.63	53.627
227.91	54.044
227.94	54.050
	
227.85	52.741
227.77	53.054
228.16	53.272
228.14	52.928
228.42	52.513
228.36	52.352
227.85	52.741
	
229.34	53.979
229.71	53.947
229.34	53.979
	
229.46	53.660
230.10	53.351
229.47	53.647
229.46	53.660
	
230.18	53.660
230.48	53.404
230.08	53.601
229.75	53.882
230.12	53.706
230.18	53.660
	
230.77	52.868
231.00	52.560
230.77	52.868
	
232.49	50.423
232.01	50.731
232.34	50.801
233.83	50.458
234.83	49.956
235.74	49.377
236.42	48.784
236.35	48.368
235.35	48.638
234.93	48.937
234.53	49.103
233.56	49.449
233.47	49.750
232.87	50.140
232.16	50.190
232.49	50.423
	
237.23	48.982
237.20	49.197
236.96	49.248
236.85	49.714
236.37	49.664
236.05	50.048
235.72	49.814
235.38	50.211
235.03	50.437
234.46	50.493
233.61	50.549
233.89	50.822
233.38	50.982
232.62	50.968
232.59	51.328
232.49	51.487
232.55	51.754
232.16	51.911
232.09	52.399
231.71	52.560
231.05	52.754
230.96	53.252
230.78	53.470
230.37	53.653
229.91	54.089
229.59	54.386
229.90	54.693
229.88	55.062
	
240.00	34.466
239.87	34.498
239.62	34.528
239.49	34.652
239.45	34.847
239.48	35.042
239.38	35.186
239.22	35.284
239.15	35.445
239.01	35.559
238.86	35.668
238.74	35.798
238.63	35.938
238.50	36.058
238.37	36.180
238.23	36.295
238.16	36.457
238.20	36.627
238.27	36.795
238.18	36.952
237.97	37.005
237.81	37.099
237.72	37.255
237.68	37.441
237.59	37.592
237.59	37.787
237.71	37.709
237.84	37.590
237.97	37.541
237.88	37.692
237.78	37.835
237.80	37.987
237.99	38.056
237.98	38.126
237.77	38.174
237.58	38.119
237.54	37.930
237.38	37.965
237.20	38.029
237.11	38.177
237.06	38.348
236.93	38.451
236.79	38.564
236.66	38.684
236.54	38.806
236.44	38.948
236.39	39.128
236.33	39.297
236.30	39.489
236.33	39.666
236.24	39.810
236.12	39.938
236.02	40.071
235.91	40.203
235.78	40.316
235.73	40.493
235.83	40.627
235.94	40.758
235.98	40.929
235.98	41.138
236.02	41.317
236.02	41.503
235.96	41.668
235.90	41.833
235.86	42.006
235.78	42.155
235.70	42.304
235.67	42.489
235.66	42.683
235.60	42.849
235.63	43.027
235.68	43.196
235.76	43.339
235.91	43.434
235.85	43.574
235.90	43.744
235.95	43.909
235.97	44.090
236.01	44.261
236.03	44.442
236.01	44.629
236.01	44.820
236.06	44.976
236.09	45.154
236.10	45.347
236.14	45.508
236.15	45.678
236.12	45.808
236.12	45.984
236.15	46.156
236.37	46.195
236.62	46.206
236.81	46.177
236.67	46.261
236.49	46.328
236.23	46.314
236.04	46.382
236.01	46.555
236.09	46.624
236.12	46.469
236.17	46.599
236.17	46.764
236.00	46.818
236.05	46.965
236.05	47.098
235.92	47.032
235.86	47.178
235.81	47.335
235.76	47.489
235.71	47.639
235.63	47.775
235.52	47.889
235.40	47.998
235.34	48.145
235.38	48.304
235.48	48.423
235.66	48.355
235.87	48.315
236.07	48.259
236.24	48.224
236.49	48.205
236.74	48.192
236.95	48.168
237.16	48.132
237.35	48.104
237.35	47.949
237.21	47.855
237.11	47.732
237.02	47.604
237.02	47.428
237.18	47.494
237.19	47.594
237.34	47.681
237.44	47.801
237.59	47.889
237.72	47.792
237.75	47.959
237.75	48.134
237.69	48.281
237.60	48.406
237.44	48.482
237.56	48.578
237.61	48.720
237.73	48.740
237.53	48.796
237.35	48.836
237.26	48.963
237.25	48.998
	
239.88	33.968
239.99	33.895
239.88	33.968
	
212.52	60.000
212.49	59.954
212.20	60.000
	
210.88	60.000
210.80	59.976
210.19	59.960
210.00	59.798
	
248.80	58.717
249.40	59.087
250.75	59.727
251.39	59.904
250.86	59.509
251.43	59.408
252.47	59.437
253.51	59.324
252.52	59.268
251.08	59.121
249.76	58.854
249.05	58.642
248.80	58.717
	
262.00	54.315
262.06	53.960
262.26	53.634
262.73	52.787
263.15	52.047
263.59	51.507
263.69	50.640
263.12	50.926
263.32	51.624
262.42	52.013
262.18	51.877
261.51	52.506
261.06	53.054
261.00	53.666
261.90	53.719
261.84	54.180
261.81	54.405
262.04	54.347
	
246.92	41.744
247.36	41.670
247.69	41.571
247.84	41.198
247.71	40.780
247.14	41.355
246.92	41.744
	
242.93	32.499
242.89	32.675
242.86	32.889
242.80	33.072
242.67	33.198
242.54	33.317
242.41	33.439
242.27	33.553
242.11	33.653
241.91	33.720
241.69	33.771
241.63	33.952
241.48	34.054
241.32	33.987
241.18	34.059
240.98	34.126
240.81	34.219
240.64	34.309
240.46	34.392
240.27	34.389
240.08	34.447
240.00	34.466
	
245.14	31.963
245.34	30.991
245.70	30.000
	
244.33	30.000
243.91	30.849
243.47	31.691
243.07	32.319
242.93	32.496
	
245.14	31.963
245.54	31.672
246.27	31.483
246.99	30.972
247.33	30.000
	
240.22	34.069
240.48	33.968
240.22	34.069
	
241.61	33.425
241.69	33.277
241.61	33.425
	
241.50	33.018
241.66	32.767
241.50	33.018
	
265.21	60.000
265.18	59.448
265.52	58.751
265.97	58.785
266.80	58.705
267.36	57.558
267.29	56.920
268.13	57.088
269.97	56.932
270.00	56.925
	
270.00	30.342
269.93	30.365
269.73	30.394
269.57	30.295
269.59	30.135
269.78	30.075
269.97	30.153
270.00	30.145
	
270.00	47.867
269.48	47.639
268.35	46.640
269.34	46.594
270.00	46.820
	
270.00	56.925
271.69	56.490
272.64	55.913
273.93	55.671
274.34	54.904
275.90	55.252
277.38	55.139
277.57	54.117
277.87	52.783
277.84	52.056
278.99	51.933
278.86	51.012
280.10	51.123
280.26	51.440
281.12	51.268
281.19	51.851
282.06	52.272
281.22	52.635
281.04	53.511
280.59	54.439
280.36	54.528
	
280.36	54.528
281.86	55.132
283.04	56.006
283.62	56.429
283.24	56.526
282.85	57.547
282.30	58.273
281.20	58.803
281.97	59.251
282.49	59.588
282.76	59.938
282.68	60.000
	
289.24	60.000
290.41	59.860
290.38	59.313
290.78	59.019
289.99	58.968
289.82	58.734
291.54	58.871
290.98	57.888
292.20	58.291
293.48	58.763
293.92	58.854
294.40	59.229
294.53	59.860
294.77	60.000
	
295.65	60.000
295.78	59.871
296.23	59.375
296.05	59.093
296.82	59.070
297.05	58.677
296.58	58.475
297.37	58.267
297.66	58.029
298.15	57.629
298.43	57.196
297.87	56.732
298.14	56.532
298.52	56.221
299.42	55.715
299.81	55.352
300.00	55.186
	
300.00	53.748
299.96	53.727
299.73	53.478
300.00	53.568
	
300.00	50.458
299.71	50.340
297.84	50.291
296.03	50.319
293.86	50.256
292.74	49.380
291.33	48.917
290.10	47.787
289.32	46.987
290.47	47.995
292.07	48.757
294.45	49.300
295.66	48.845
293.82	48.150
295.01	47.898
294.93	47.130
295.53	46.297
296.76	45.838
298.19	45.784
298.80	45.389
297.84	45.024
296.90	44.757
296.16	44.616
295.61	44.206
294.75	43.617
293.96	44.364
294.70	44.914
296.25	45.312
295.23	45.506
295.11	45.660
293.49	45.125
292.97	45.195
	
277.98	53.108
279.10	52.929
278.04	52.956
277.98	53.108
	
277.87	45.891
276.86	45.822
278.19	45.583
278.13	45.699
277.87	45.891
	
296.03	49.958
297.77	49.444
297.93	49.113
296.08	49.695
296.03	49.958
	
296.05	46.987
296.11	46.647
297.54	46.495
297.60	46.045
296.35	46.313
296.04	47.055
296.05	46.987
	
299.45	46.995
298.67	46.083
299.53	45.660
300.00	46.033
	
300.00	46.151
299.48	46.121
299.65	46.980
299.45	46.995
	
292.98	45.168
293.01	45.008
292.95	44.874
293.07	44.771
292.92	44.677
292.71	44.631
292.52	44.570
292.29	44.550
292.15	44.446
291.95	44.404
291.82	44.300
291.65	44.283
291.50	44.326
291.33	44.393
291.24	44.500
291.12	44.388
291.04	44.243
290.98	44.082
290.84	44.010
290.68	43.965
290.54	43.865
290.38	43.909
290.32	43.754
290.20	43.833
290.01	43.820
289.86	43.724
289.80	43.568
289.68	43.452
289.57	43.329
289.47	43.192
289.40	43.043
289.31	42.904
289.24	42.747
289.35	42.617
289.23	42.508
289.10	42.399
289.15	42.273
289.31	42.182
289.36	42.018
289.48	41.897
289.60	41.781
289.80	41.721
290.02	41.748
290.03	41.933
290.13	41.860
290.09	41.697
289.92	41.616
289.72	41.597
289.49	41.568
289.36	41.679
289.19	41.599
288.99	41.539
288.87	41.658
288.73	41.670
288.66	41.514
288.52	41.411
288.30	41.363
288.07	41.331
287.81	41.314
287.56	41.287
287.31	41.272
287.11	41.285
286.96	41.182
286.75	41.134
286.56	41.064
286.38	40.986
286.23	40.891
286.05	40.839
285.94	40.707
285.83	40.580
285.89	40.438
286.04	40.335
286.07	40.174
286.01	40.005
285.89	39.912
285.84	39.730
285.73	39.601
285.64	39.463
285.51	39.353
285.40	39.219
285.28	39.087
285.15	38.991
285.15	39.195
284.94	39.230
284.78	39.320
284.62	39.411
284.53	39.556
284.50	39.448
284.56	39.282
284.64	39.121
284.72	38.969
284.84	38.843
284.93	38.693
284.99	38.525
284.91	38.368
284.79	38.238
284.71	38.082
284.63	37.926
284.54	37.778
284.44	37.634
284.37	37.452
284.31	37.277
284.18	37.161
284.05	37.270
284.03	37.468
284.12	37.621
284.19	37.780
284.34	37.888
284.24	37.996
284.18	38.168
284.06	38.291
283.86	38.343
283.77	38.488
283.87	38.625
283.89	38.789
283.78	38.898
283.85	39.013
283.86	39.171
283.91	39.329
284.07	39.424
284.04	39.571
283.92	39.463
283.78	39.359
283.63	39.256
283.52	39.165
283.54	38.972
283.50	38.785
283.52	38.586
283.50	38.453
283.58	38.361
283.65	38.192
283.56	38.161
283.40	38.256
283.23	38.339
283.04	38.381
282.83	38.435
282.82	38.566
282.70	38.525
282.77	38.378
282.97	38.312
283.12	38.214
283.31	38.139
283.50	38.076
283.66	37.979
283.73	37.818
283.65	37.656
283.64	37.506
283.77	37.386
283.63	37.308
283.73	37.161
283.71	37.057
283.51	37.001
283.67	36.907
283.86	36.925
284.04	36.844
284.06	36.636
284.07	36.463
284.13	36.288
284.22	36.135
284.18	36.157
283.97	36.211
283.82	36.132
283.65	36.047
283.45	36.074
283.40	36.261
283.36	36.110
283.38	35.909
283.61	35.904
283.85	35.943
283.97	35.827
284.05	35.725
284.14	35.879
284.26	35.873
284.30	35.680
284.19	35.548
284.07	35.416
283.89	35.332
283.69	35.386
283.56	35.502
283.39	35.414
283.26	35.398
283.46	35.334
283.53	35.227
283.41	35.096
283.37	34.959
283.57	34.998
283.62	34.838
283.47	34.728
283.30	34.643
283.04	34.638
282.83	34.578
282.65	34.502
282.47	34.415
282.36	34.279
282.22	34.161
282.11	34.024
281.91	33.952
281.69	33.915
281.48	33.862
281.31	33.764
281.13	33.686
281.00	33.560
280.90	33.408
280.82	33.287
280.75	33.130
280.57	33.050
280.45	32.915
280.28	32.826
280.13	32.715
279.97	32.614
279.76	32.562
279.50	32.581
279.26	32.553
279.34	32.395
279.34	32.239
279.15	32.185
279.05	32.118
	
279.05	32.118
279.07	32.028
278.92	31.917
278.83	31.753
278.75	31.589
278.66	31.420
278.60	31.236
278.52	31.066
278.44	30.896
278.41	30.678
278.45	30.478
278.50	30.275
278.55	30.077
278.57	30.000
	
276.16	30.000
276.13	30.024
275.93	30.097
275.68	30.102
275.60	30.000
	
274.45	30.000
274.44	30.005
274.27	30.102
274.09	30.184
273.91	30.268
273.71	30.338
273.67	30.430
273.53	30.521
273.29	30.493
273.06	30.447
272.88	30.459
272.85	30.570
272.67	30.485
272.52	30.372
272.31	30.314
272.09	30.264
271.99	30.365
272.01	30.560
271.98	30.776
271.94	30.889
271.87	30.699
271.81	30.514
271.70	30.372
271.44	30.389
271.19	30.413
270.94	30.420
270.76	30.329
270.55	30.341
270.37	30.261
270.13	30.300
270.00	30.342
	
270.00	30.145
270.14	30.107
270.25	30.000
	
270.29	30.000
270.42	30.090
270.61	30.119
270.61	30.000
	
284.31	44.553
283.09	44.103
282.98	43.904
281.43	43.880
280.25	43.336
281.49	43.368
282.60	43.304
283.83	43.553
283.90	44.000
284.31	44.553
	
281.12	42.868
279.45	42.576
277.83	42.184
276.62	41.806
277.89	41.534
279.54	42.037
280.88	42.657
281.12	42.868
	
277.43	42.625
277.28	42.299
277.43	42.625
	
277.54	43.062
278.25	43.577
278.57	44.914
278.65	45.242
278.97	44.985
279.16	44.695
279.98	44.679
280.24	44.922
279.62	45.513
278.42	45.960
277.41	46.145
276.35	46.297
275.75	46.533
275.67	46.381
276.01	45.984
275.34	45.968
274.01	45.914
273.02	45.745
272.00	44.545
272.84	45.031
272.29	43.673
272.16	42.282
273.21	41.856
273.68	43.223
273.68	44.466
274.18	45.078
274.56	45.257
275.20	45.714
276.11	45.405
276.59	44.836
276.05	43.737
277.06	44.079
277.54	43.062
	
275.47	46.488
275.54	46.874
274.65	47.943
273.41	48.728
271.82	48.685
271.47	48.714
270.67	48.157
270.00	47.867
	
270.00	46.820
271.53	47.348
271.58	47.040
272.33	46.746
273.48	46.564
274.91	46.549
275.47	46.488
	
287.80	41.194
286.62	40.911
286.14	40.743
286.43	40.668
287.43	40.827
287.92	41.061
287.79	41.177
287.80	41.194
	
295.39	32.365
295.35	32.272
295.39	32.365
	
300.00	55.186
300.33	54.904
301.45	54.847
302.17	54.752
302.09	54.426
300.62	54.091
300.00	53.748
	
300.00	53.568
301.37	54.026
302.06	54.226
302.72	53.465
303.81	53.642
304.32	53.261
304.17	52.923
304.26	52.642
	
304.26	52.642
304.02	52.421
303.14	51.468
300.91	50.824
300.00	50.458
	
300.00	46.033
300.16	46.160
300.00	46.151
	
303.71	47.138
	
303.80	51.509
303.14	51.123
302.76	50.593
302.36	50.036
301.85	49.243
301.26	48.604
301.02	48.113
302.57	47.646
304.22	47.713
304.72	47.668
304.14	46.919
305.54	47.430
305.92	46.874
306.95	46.693
306.95	47.906
306.23	47.787
306.93	48.597
306.17	48.816
305.71	49.408
304.53	49.480
303.92	49.987
303.49	50.242
304.18	51.213
303.80	51.509
	
316.04	59.949
316.33	59.860
316.04	59.949
	
328.95	39.441
	
358.73	60.000
358.75	59.910
358.79	60.000
	
353.85	58.447
353.08	58.203
353.27	57.800
353.64	58.122
353.85	58.412
353.85	58.447
	
352.97	57.612
352.70	57.541
352.97	57.612
	
357.37	58.945
356.89	59.155
357.37	58.945
	
356.90	58.831
	
354.75	58.215
354.83	57.923
354.35	57.576
354.27	57.363
354.48	57.172
354.26	56.871
354.16	56.648
354.59	56.520
354.64	56.325
354.46	55.820
354.45	55.302
354.68	55.999
354.81	55.876
355.11	55.901
355.32	55.925
355.23	55.227
355.17	54.777
355.98	54.797
357.00	54.924
356.58	54.323
357.27	54.220
357.08	53.543
355.84	53.089
356.15	52.508
354.89	51.817
355.71	51.749
356.55	51.399
357.45	51.557
355.97	51.116
354.49	50.043
355.09	50.136
356.39	50.242
357.23	50.712
357.60	50.523
	
357.60	50.523
358.30	50.684
359.27	50.733
360.00	50.852
	
360.00	53.917
359.64	54.362
358.55	55.327
357.36	56.006
357.47	56.221
357.73	56.769
358.16	57.327
357.01	57.659
355.80	57.665
356.91	58.337
355.73	58.510
354.96	58.291
354.75	58.215
	
358.90	50.698
358.68	50.607
358.90	50.698
	
355.90	53.221
355.56	53.379
	
